id,answer
1963,access
1964,services
1965,2015
1966,transit
1967,internet
1968,
1969,
1970,70
1971,best
1972,nation
1973,midwest
1974,
1975,16
1976,62
1977,overland park
1978,
1979,2009
1980,
1981,
1982,dining
1983,
1984,emporia
1985,dining
1986,burge
1987,overland park
1988,university
1989,
1990,
1991,
1992,
1993,university hospital
1994,2013
1995,medicine
1996,abet
1997,
1998,70
1999,university hospital
2000,overland
2001,campus
2002,former president and ceo of ford motor company lou montulli
2003,university hospital
2004,
2005,medicine
2006,kansas city
2007,wichita
2008,ku endowment
2009,ku
2010,midwest
2011,businessman
2012,48
2013,princeton review
2014,
2015,
2016,
2017,public business
2018,the ku bookstore
2019,university hospital
2020,university hospital
2021,
2022,
2023,
2024,field
2025,urban
2026,
2027,
2028,university hospital
2029,orange
2030,university hospital
2031,
2032,
2033,
2034,four - year
2035,national
2036,the ku bookstore
2037,
2038,
2039,national debate tournament
2040,princeton review
2041,1891
2042,men 's
2043,2013
2044,1891
2045,2007
2046,w
2047,
2048,
2049,nation
2050,sheahon zenger
2051,business
2052,america ’s
2053,
2054,ku endowment
2055,
2056,5
2057,
2058,abet
2059,
2060,2
2061,western europe
2062,
2063,1974
2064,bbc1
2065,bbc1
2066,bbc television
2067,
2068,doctor
2069,11
2070,bbc1
2071,the bbc
2072,
2073,
2074,tv viewers
2075,1
2076,
2077,david attenborough
2078,cartoon
2079,bbc television
2080,world 's
2081,uk
2082,
2083,
2084,mickey mouse
2085,
2086,popular programming including drama comedies documentaries game shows and soap operas covering a wide range of genres and regularly competed with itv to become the channel with the highest ratings for that week
2087,schedules in the other uk nations
2088,schedules in the other uk nations
2089,
2090,
2091,1
2092,
2093,2013
2094,bbc1
2095,2016
2096,little
2097,popular programming including drama comedies documentaries game shows and soap operas covering a wide range of genres and regularly competed with itv to become the channel with the highest ratings for that week
2098,uk
2099,1939
2100,
2101,
2102,uk
2103,london
2104,
2105,
2106,good deal
2107,schedules in the other uk nations
2108,bbc1
2109,bbc vision
2110,daily programmes for its gaelic - speaking viewers including current affairs political and children 's programming such as the popular eòrpa and dè a - nis
2111,programming and farnsworth
2112,teletext
2113,1935
2114,1
2115,
2116,1964
2117,london
2118,
2119,bbc2
2120,television
2121,2003
2122,dedicated tv channel
2123,
2124,uk
2125,1964
2126,uk
2127,bbc television
2128,
2129,dedicated tv channel
2130,london
2131,
2132,bbc1
2133,
2134,television
2135,television
2136,2004
2137,
2138,
2139,2004
2140,
2141,
2142,bbc1
2143,
2144,bbc scotland 's
2145,
2146,television
2147,genetic groups in the gradation of miscegenation
2148,descent
2149,color
2150,negroid
2151,race
2152,geographic gradations or clines
2153,racial profiling
2154,medical disorders
2155,michelle alexander
2156,population
2157,health disparities
2158,humans
2159,united states
2160,
2161,individual
2162,
2163,hispanic
2164,race
2165,
2166,
2167,objective reality
2168,world
2169,
2170,
2171,skeletal remains
2172,100
2173,
2174,
2175,
2176,broad scientific agreement that essentialist and typological conceptualizations of race are untenable
2177,analysis
2178,47
2179,neighboring
2180,college
2181,
2182,
2183,
2184,some scholars
2185,european anthropologists '
2186,4
2187,
2188,white
2189,
2190,negroid
2191,descent
2192,any experienced forensic anthropologist
2193,1949
2194,africa
2195,2010
2196,races
2197,anthropologists leonard lieberman and fatimah linda jackson observed discordant patterns of heterogeneity falsify any description of a population as if it were genotypically or even phenotypically homogeneous
2198,neighbouring non - jewish populations
2199,
2200,africa
2201,
2202,education
2203,negroid
2204,
2205,
2206,
2207,
2208,2000
2209,both parents
2210,
2211,others in the scientific community
2212,difference
2213,descent
2214,
2215,researcher
2216,different mutations
2217,statistic
2218,race
2219,biologists
2220,000
2221,
2222,diagnosis and treatment of medical conditions
2223,population
2224,duke university
2225,united states
2226,protection and advantage
2227,united states
2228,racist mindsets whereby the individuals and ideologies of one group come to perceive the members of an outgroup as both racially defined and morally inferior
2229,
2230,kohanim
2231,15
2232,
2233,
2234,law enforcement officers
2235,race - specific treatments
2236,cranial
2237,colonization
2238,judgment
2239,
2240,world
2241,
2242,
2243,some studies
2244,early human genetic cluster analysis studies
2245,human population
2246,germany
2247,
2248,heredity
2249,
2250,taxonomy
2251,actual prisons
2252,15
2253,
2254,social reality through which social categorization is achieved
2255,physical anthropology
2256,
2257,non - white citizens
2258,
2259,physical
2260,
2261,anthropologist
2262,very great genetic variation
2263,
2264,
2265,
2266,jewish priests kohanim
2267,difference
2268,typology
2269,
2270,correlation between genetic structure [ based on microsatellite markers ] versus self - description
2271,mongoloid
2272,
2273,races
2274,civil rights
2275,
2276,race
2277,different disciplines regarding human variation
2278,its neighbor argentina
2279,term race rather than subspecies for the major subdivisions of the human species as well as for minor ones
2280,
2281,subspecies
2282,packages that can be labeled races
2283,microevolutionary divergence
2284,extent that full siblings can pertain to different racial groups
2285,
2286,classification
2287,99
2288,
2289,
2290,contradictions between the alleged color - blindness of most whites and the persistence of a color - coded system of inequality
2291,human remains
2292,y
2293,jim crow laws
2294,human population
2295,80
2296,adjacent groups
2297,definitions for populations
2298,descent
2299,dean amadon
2300,
2301,
2302,
2303,about 50 %
2304,multiracial one
2305,fixation
2306,widespread popularity
2307,human population
2308,human population
2309,norman sauer
2310,all peoples and the mosaic patterns of variation that do not correspond to racial divisions
2311,
2312,london
2313,2008
2314,2009
2315,human genetic data
2316,skin - lighting mutation that partially accounts for the appearance of light skin in humans people who migrated out of africa northward into what is now europe which they estimate occurred 20000 to 50000 years ago
2317,
2318,term race
2319,others
2320,diversity that existed in africa
2321,discrete units
2322,races
2323,racial categories that are common in everyday usage
2324,
2325,race
2326,world
2327,
2328,descent
2329,77
2330,human biological diversity
2331,
2332,negroid
2333,term ' racial origin '
2334,subjective attributions self - identities and social institutions
2335,every individual
2336,origin
2337,human population
2338,various legal economic and sociopolitical contexts
2339,outgroup
2340,populations within continents
2341,racial classifications
2342,wright
2343,some scholars
2344,individuals
2345,françois bernier
2346,african ancestry
2347,three major geographic patterns that we interpret as non - african sweeps
2348,others
2349,
2350,biology
2351,1996
2352,social cohesion among the ethnically diverse people of china
2353,ethnic diversity
2354,
2355,
2356,
2357,population
2358,e
2359,anthropological
2360,ancestry which determines genotype and phenotypic differences
2361,
2362,combination with early but enduring views of race
2363,non - race
2364,england
2365,racial origin and ethnic origin
2366,human beings
2367,humans or races
2368,
2369,
2370,us academics scientists
2371,2
2372,some scholars
2373,rachel caspari
2374,skin
2375,this sense
2376,5
2377,sub - species
2378,
2379,
2380,1978
2381,negroid
2382,copper
2383,cultivation
2384,
2385,
2386,
2387,linearbandkeramik
2388,hunter
2389,united
2390,paleolithic
2391,linearbandkeramik
2392,most neolithic societies
2393,british
2394,formative stage instead of mid - late neolithic archaic era instead of early neolithic and paleo - indian
2395,elaborate tombs
2396,pottery
2397,
2398,corporate - level or ' tribal '
2399,
2400,people
2401,2012
2402,copper
2403,these newly agrarian communities
2404,some late eurasian neolithic societies
2405,people
2406,eurasia
2407,
2408,later cities and states whose larger populations could be sustained by the increased productivity from cultivated lands
2409,central europe
2410,large slab placed on upright stones
2411,permanent houses
2412,turkey
2413,early farmers
2414,
2415,corporate - level or ' tribal '
2416,bronze
2417,goseong
2418,early farmers
2419,world 's
2420,tending harvesting and processing of crops such as sickle blades and grinding stones and
2421,
2422,burial
2423,east
2424,around 9000 bc during the ppna one of the world 's first towns jericho
2425,considered to be one of the largest prehistoric settlements in the near east called ' ain ghazal
2426,independent domestication events
2427,10
2428,ireland
2429,
2430,constitutional review
2431,
2432,agent or body
2433,relevance to the discussion on whether and how the latter can abrogate the former and vice versa
2434,
2435,the re - negotiation of treaty provisions
2436,international law
2437,
2438,indigenous australians
2439,
2440,
2441,
2442,
2443,
2444,a material breach
2445,their sovereignty
2446,
2447,their sovereignty
2448,
2449,autonomy
2450,unfccc
2451,ratification
2452,each signatory
2453,al-waqidi
2454,paragraph
2455,international legality
2456,unfccc
2457,
2458,
2459,self
2460,
2461,privileged position over acts of congress
2462,compacts and agreements between states and the federal government or between agencies of the government
2463,state
2464,withdrawal by one party from a bilateral treaty of course
2465,words
2466,articles governing where the final authentic copies of the treaty will be deposited and how any subsequent disputes as to their interpretation will be peacefully resolved
2467,parties '
2468,
2469,native americans but the indian appropriations act of march 3 1871
2470,contracts
2471,political boundaries
2472,all parties to the treaty
2473,self
2474,swiss and the eu and the member states
2475,its ratification by the president
2476,legal affairs
2477,
2478,
2479,1871
2480,united
2481,the re - negotiation of treaty provisions
2482,queensland
2483,some[citation needed
2484,
2485,preamble describing the contracting parties and their joint objectives in executing the treaty as well as summarizing any underlying events such as a war
2486,compacts and agreements between states and the federal government or between agencies of the government
2487,interest to the discussion on the relation between treaties and state legislation
2488,readability
2489,world
2490,self - termination
2491,
2492,their respective states
2493,self
2494,self
2495,
2496,course
2497,colonizers and indigenous peoples
2498,direct or indirect corruption of its representative by another party to the treaty
2499,
2500,the re - negotiation of treaty provisions
2501,
2502,something other than a treaty such as a convention protocol or simply agreement
2503,treaty interpretations
2504,
2505,body
2506,official document which expresses that agreement in words
2507,
2508,customary law
2509,
2510,
2511,conflict with domestic law
2512,one on the u
2513,
2514,force
2515,
2516,
2517,treaties and state legislation
2518,preamble in the law of treaties
2519,negotiations
2520,
2521,
2522,the vienna convention
2523,
2524,
2525,self
2526,misunderstanding
2527,senators
2528,chapter headings
2529,international compacts
2530,order to gain congressional support on matters that require the congress to pass implementing legislation or appropriate funds
2531,namely sovereign states and international organizations
2532,procès
2533,united states
2534,
2535,direct or indirect corruption of its representative by another party to the treaty
2536,treaties
2537,
2538,force
2539,such legislation
2540,subjects in state list only respective state legislature
2541,united states law
2542,his proper authority
2543,
2544,
2545,torture
2546,
2547,
2548,the re - negotiation of treaty provisions
2549,that state
2550,additional provisions
2551,contracting parties and their joint objectives
2552,
2553,some[citation needed
2554,india
2555,legislation'—a
2556,their sovereignty
2557,parties
2558,rules
2559,only ways that treaties can be invalidated — considered unenforceable and void under international law
2560,banu qaynuqa
2561,all parties to the treaty
2562,
2563,international law
2564,multiple copies in different languages
2565,re
2566,
2567,self
2568,
2569,international legality
2570,readability
2571,that treaty between those two state parties whatsoever
2572,
2573,sovereign titles
2574,
2575,compacts and agreements between states and the federal government or between agencies of the government
2576,japan
2577,some[citation needed
2578,dates on which the respective parties ratified the treaty and on which it came into effect for each party
2579,either a representative or the state itself
2580,conflict with domestic law
2581,president
2582,
2583,result
2584,colonization
2585,
2586,rules
2587,
2588,
2589,2008
2590,effect
2591,money
2592,
2593,the re - negotiation of treaty provisions
2594,
2595,so a manifest violation
2596,reservations
2597,
2598,new social protocols
2599,
2600,1853
2601,
2602,apparatus
2603,firefighter
2604,berlin
2605,werner von siemens
2606,
2607,germany
2608,low - volume
2609,glasgow scotland
2610,handle
2611,orchestra
2612,pre - rendered images building and floor - specific
2613,sir
2614,
2615,building 's electrical system
2616,
2617,rollers
2618,
2619,metal
2620,
2621,stretching
2622,passenger
2623,metal
2624,
2625,goods lift
2626,shaft
2627,1
2628,low - speed
2629,hormer
2630,rubber
2631,another way to prevent this issue
2632,passengers
2633,goods
2634,four years
2635,passenger elevators capacity
2636,the shaft
2637,possible catastrophic failure
2638,traditional elevator shaft machine room and elevator hoistway
2639,the elevator motor
2640,chestnut
2641,
2642,car
2643,london
2644,additional sheave in the pit below the elevator
2645,
2646,docks for loading loose materials such as coal iron ore and grain into the holds of bulk carriers
2647,uruguay
2648,1189
2649,96
2650,21
2651,
2652,
2653,2008
2654,2012
2655,14
2656,1978
2657,
2658,home and away
2659,football matches
2660,
2661,his guidance
2662,
2663,2004
2664,mexico
2665,
2666,2004
2667,england 's traditional away colours
2668,1923
2669,quite a successful nation at the uefa european football championship
2670,
2671,
2672,
2673,
2674,1982
2675,
2676,
2677,radio
2678,2006
2679,75 tuvaluans
2680,polyp
2681,5 september 2013
2682,tuvalu 's first gold medal
2683,
2684,pacific islands development forum charter
2685,atolls
2686,internet
2687,1996–97 cyclone season
2688,1997
2689,pandanus
2690,traditional design elements in artefacts used in everyday life such as the design of canoes and fish hooks made from traditional materials
2691,30 %
2692,convention relating to the status of refugees 1951
2693,tuvalu
2694,kilikiti which is similar to cricket
2695,gold
2696,two passenger
2697,ellice
2698,national water strategy to improve access to safe drinking water and sanitation
2699,polynesia
2700,nauti
2701,
2702,ldc
2703,shooting table tennis and weightlifting at the 2006 commonwealth games in melbourne australia
2704,traditional design elements in artefacts used in everyday life such as the design of canoes and fish hooks made from traditional materials
2705,radio
2706,radio
2707,
2708,radio
2709,media
2710,
2711,radio
2712,de
2713,targets
2714,
2715,26 square kilometres 10 sq mi
2716,invertebrate and ethnological
2717,ellice
2718,ellice
2719,october 1978
2720,1819
2721,december 1974
2722,uncertainty
2723,mid-19th century
2724,united
2725,english
2726,
2727,world
2728,radio
2729,their pssc
2730,1974
2731,sea level
2732,5 september 2013
2733,the mammals reptiles and fishes of funafuti
2734,philatelic
2735,radio
2736,
2737,
2738,50
2739,english
2740,weak la niña effect
2741,radio
2742,water
2743,2
2744,global warming and the possible sea level
2745,
2746,26 square kilometres 10 sq mi
2747,
2748,1819
2749,tuvaluan
2750,the islets that form the atolls
2751,ellice
2752,airfield
2753,
2754,kilikiti which is similar to cricket
2755,1978
2756,funafuti
2757,radio
2758,fm
2759,
2760,
2761,radio
2762,trading
2763,coral growth
2764,radio
2765,radio
2766,
2767,their pssc
2768,independence
2769,radio
2770,
2771,
2772,tuvalu
2773,nivaga iii
2774,foreign ships
2775,3000
2776,integrated
2777,
2778,1819
2779,radio
2780,the next european to visit
2781,contentious issue
2782,australia and new zealand
2783,major impact on tuvalu with most islands reporting damage to vegetation and crops
2784,tuvalu
2785,english
2786,ellice
2787,damage caused by cyclone pam to the islands
2788,
2789,atolls as lagoon islands
2790,english
2791,radio
2792,10
2793,10
2794,measurable changes in the sea level relative to the islands of tuvalu
2795,radio
2796,falekaupule act 1997
2797,pacific
2798,ellice
2799,funafuti
2800,philatelic
2801,funafuti
2802,radio
2803,johannesburg
2804,5 % in 2008
2805,palamene
2806,funafuti
2807,
2808,theories regarding migration into the pacific that began about 3000 years ago
2809,tuvalu
2810,
2811,2012
2812,nui
2813,xerox parc
2814,
2815,the 68020-powered macintosh lc
2816,
2817,the macintosh classic essentially a less expensive version of the macintosh se
2818,1998
2819,macintosh
2820,front row
2821,
2822,
2823,the macintosh project
2824,1989
2825,case
2826,intel
2827,
2828,their macbooks that are focused on the ultraportable niche that is the most profitable and only growing segment of pcs
2829,macintosh
2830,os
2831,ms
2832,
2833,education market
2834,replacement
2835,apple 's copyrighted gui
2836,intel 's
2837,unix
2838,
2839,legal reasons
2840,
2841,sub-$1000
2842,jean-louis gassée
2843,14 %
2844,
2845,powerpc
2846,
2847,
2848,
2849,steve jobs
2850,
2851,magic
2852,the macintosh
2853,2900
2854,2
2855,steve jobs
2856,1990
2857,color graphics
2858,5
2859,credit card
2860,2011
2861,
2862,1990
2863,john dvorak
2864,2001
2865,79
2866,macintosh
2867,hypercard and multifinder which added cooperative multitasking to the macintosh
2868,1989
2869,68040-equipped 500 series introduced trackpads integrated stereo speakers and built - in ethernet
2870,more expensive imac g4 and heavy emac
2871,macintosh
2872,mice
2873,apple
2874,their first portable computer the macintosh portable in 1989
2875,2001
2876,
2877,intel
2878,scsi and adb
2879,pc
2880,other personal computers in 1984
2881,apple
2882,2000
2883,mac
2884,14 %
2885,third - party
2886,other personal computer manufacturers
2887,significant financial losses for companies like motorola who produced the starmax
2888,1979
2889,certain countries over windows ultrabooks particularly the united states
2890,
2891,internal improvements including an on - board mmu
2892,
2893,macbooks
2894,
2895,bill atkinson
2896,the macintosh classic essentially a less expensive version of the macintosh se
2897,software for macintosh on macintosh
2898,their first desktop since the discontinued power macintosh g3
2899,
2900,computer 's
2901,magic
2902,regard to os x experience full keyboard superior trackpad thunderbolt connector and the higher - quality all - aluminum unibody construction
2903,ibooks maps app nap and other upgrades
2904,products
2905,allan loren
2906,
2907,
2908,3
2909,14 %
2910,
2911,mac os 8
2912,8
2913,macintosh ii
2914,apple
2915,1985
2916,14 %
2917,os
2918,original macintosh computer
2919,microsoft
2920,32-bit rewrite from pascal to c++ that introduced virtual memory and improved the handling of color graphics as well as memory addressing networking and co - operative multitasking
2921,
2922,cube 's
2923,free software foundation fsf who felt apple was trying to monopolize on guis in general and boycotted gnu software for the macintosh platform for seven years
2924,64
2925,os
2926,c++
2927,
2928,
2929,20
2930,
2931,
2932,operating
2933,windows 95
2934,
2935,
2936,
2937,
2938,icloud cloud service that allows users to seamlessly sync data between these devices and macs
2939,
2940,software for macintosh on macintosh
2941,powerpc
2942,2011
2943,macintosh clones
2944,these materials
2945,premium pc market
2946,
2947,
2948,2015
2949,2006
2950,macintosh
2951,malware issue
2952,color
2953,powerpc
2954,14 %
2955,
2956,
2957,prices which dropped apple 's margins
2958,xerox
2959,regis mckenna
2960,pepsi
2961,performance
2962,advertising
2963,
2964,choice
2965,79
2966,macintosh se
2967,color graphics
2968,
2969,commodore 64
2970,
2971,macbook
2972,1990
2973,2006
2974,macintosh
2975,appleworks
2976,united
2977,application that allowed software developers to create software for macintosh on macintosh rather than cross compiling from a lisa
2978,1994
2979,cd
2980,1984
2981,
2982,motorola 68030
2983,79
2984,industrial
2985,
2986,the macintosh iisi
2987,apple 's first consumer - level laptop computer
2988,2011
2989,free software foundation fsf who felt apple was trying to monopolize on guis in general and boycotted gnu software for the macintosh platform for seven years
2990,united
2991,himachal pradesh
2992,state
2993,
2994,himachal
2995,16
2996,miniature paintings
2997,toilet
2998,
2999,
3000,
3001,
3002,
3003,
3004,public radio station
3005,1971
3006,
3007,himachal pradesh
3008,virbhadra singh
3009,
3010,britain
3011,
3012,himachal pradesh
3013,urmila singh
3014,buddhism and sikhism
3015,
3016,wool
3017,1768
3018,snow
3019,himachal pradesh
3020,dial - up access
3021,mahmud ghaznavi
3022,citation
3023,current prices
3024,technological advancements
3025,30
3026,52
3027,nepal
3028,
3029,shimla
3030,1970
3031,
3032,
3033,wealthiest places in the entire south asia
3034,1970
3035,handicrafts
3036,1948
3037,
3038,road construction
3039,himachal pradesh
3040,plebeians the lowest class of roman citizens
3041,religious law
3042,the roman calendar
3043,imperial era
3044,combat
3045,short - lived attempt to revive traditional and hellenistic religion and to affirm the special status of judaism
3046,imperial ideology as one of mutual toleration
3047,
3048,standard pattern for defense and religious ritual
3049,human sacrifice
3050,apostasy
3051,decius '
3052,fact aimed at excessive religio
3053,local and roman deities including dedications made by romans to local gods
3054,victim 's
3055,daily life
3056,
3057,christian orthodoxy
3058,
3059,
3060,religious terms
3061,temples
3062,
3063,side
3064,religious law
3065,human sacrifice
3066,gods and men
3067,parentalia
3068,christian orthodoxy
3069,religious tolerance
3070,
3071,the christian church
3072,local and roman deities including dedications made by romans to local gods
3073,empire
3074,suovetaurilia performed before a major set battle
3075,underworld
3076,gods and men
3077,combat
3078,pomerium
3079,provincial roman citizen who made the long journey from bordeaux to italy to consult the sibyl at tibur
3080,jews and judaism
3081,sacrifice
3082,state
3083,religionists who seemed to threaten traditional morality and unity
3084,
3085,gods and men
3086,human sacrifice
3087,traditional roman practice
3088,regal era
3089,its stylistic resemblance to the new capitoline temple pointing to rome 's inclusive hegemony
3090,death
3091,
3092,new christian festivals
3093,imprisonment
3094,dedications made by romans to local gods
3095,lares and penates of the state that were the equivalent of those enshrined in each home
3096,264 bc
3097,non - official but lawful cults
3098,human sacrifice
3099,roman gladiator
3100,legions
3101,
3102,
3103,defixiones
3104,
3105,cultural shift in roman society
3106,february
3107,
3108,human sacrifice
3109,christian orthodoxy
3110,
3111,latin word
3112,earthly home and protectorate of the gods of the state
3113,
3114,
3115,many pre - christian beliefs and practices survived in christian festivals and local traditions
3116,both east and west
3117,some rituals
3118,the twelve tables
3119,knowledge rather than faith
3120,rome itself
3121,infernal gods
3122,intrinsically sacred space
3123,567
3124,cult
3125,
3126,christian control
3127,
3128,very late republic
3129,chastity
3130,first known roman gladiatorial munus
3131,
3132,others
3133,
3134,julius caesar
3135,iconography
3136,individuals seeking their aid
3137,romans’
3138,mortal 's
3139,broad seasonal groups that allowed for different local traditions
3140,
3141,ordinary romans
3142,mortals
3143,treason
3144,dedications made by romans to local gods
3145,imperial control
3146,gods and men
3147,local and roman deities including dedications made by romans to local gods
3148,christian orthodoxy
3149,hadrian
3150,none
3151,gods mankind and destiny
3152,jupiter capitolinus
3153,single most potent religious action
3154,her office
3155,
3156,augustan
3157,
3158,local and roman deities including dedications made by romans to local gods
3159,plebeian nobility
3160,church and state
3161,303
3162,sacrificed animal
3163,surviving roman religious calendars
3164,caesar 's successor augustus who accepted with the cautious proviso that expatriate roman citizens refrain from such worship
3165,templum
3166,dedications made by romans to local gods
3167,livy
3168,divine consideration
3169,historical period influenced roman culture
3170,
3171,traditional gods
3172,
3173,augustan era
3174,vestal
3175,her clients
3176,do ut des
3177,the devotio
3178,household 's
3179,superstition
3180,
3181,first roman emperor
3182,
3183,the senate and armies
3184,sacrifice
3185,
3186,
3187,
3188,conservative romans
3189,chastity
3190,trojan
3191,augury
3192,combat
3193,the religious calendars and laws
3194,human sacrifice
3195,standard pattern for defense and religious ritual
3196,ancient roman culture
3197,superstitio
3198,claudius
3199,rome
3200,human sacrifice
3201,mars
3202,their aid
3203,dedications made by romans to local gods
3204,sacrificium in the strict sense of the term
3205,
3206,prescient dream that reveals his fate
3207,faith
3208,gods and men
3209,public cult
3210,interpretatio graeca
3211,later empire under christian rule
3212,household
3213,ordinary romans
3214,apostasy
3215,office
3216,murder committed for magical purposes
3217,everyday life
3218,defixiones
3219,mater familias
3220,
3221,red dogs and libations of red wine at the robigalia for the protection of crops from blight and red mildew
3222,casting magic spells
3223,paterfamilias
3224,euhemerus ' theory - popular religious observance
3225,the roman calendar
3226,templum
3227,interpretatio graeca
3228,bona dea
3229,gods
3230,
3231,christ
3232,local and roman deities including dedications made by romans to local gods
3233,family
3234,group that includes earthworms and leeches
3235,nearly all polychaetes
3236,arthropods
3237,ragworms '
3238,these animals
3239,order to reduce over - fishing of their natural populations
3240,coelomata
3241,many polychaetes
3242,hairs
3243,lophotrochozoa
3244,worms
3245,their fossils
3246,3
3247,549 to 542 million years
3248,north america
3249,echiura
3250,neck
3251,στομα meaning mouth
3252,mouth
3253,this scheme
3254,στομα meaning mouth
3255,
3256,respiratory
3257,two coelomata
3258,metanephridia
3259,skin
3260,mesothelium
3261,
3262,
3263,mesothelium
3264,blood vessels
3265,
3266,forming microvilli
3267,trochophore
3268,worms
3269,their fossils
3270,4-cell stage
3271,
3272,that function as limbs
3273,their fossils
3274,1997
3275,
3276,earthworm eggs
3277,στομα meaning mouth
3278,
3279,annelids
3280,circulatory systems where the blood makes its entire circuit via blood vessels
3281,control
3282,australia
3283,their bodies
3284,hardwood
3285,
3286,
3287,segments near the front ends of these species
3288,india around 200 ad
3289,15
3290,
3291,polychaetes canadia and burgessochaeta both from canada 's burgess shale formed about 505 million years ago in the early cambrian
3292,30
3293,their fossils
3294,bringing polychaete systematics
3295,earthworms and leeches
3296,
3297,
3298,different system in which one neuron controls a group of muscle fibers
3299,many american courts
3300,1964
3301,united
3302,
3303,rulemaking authority to federal agencies
3304,
3305,reception
3306,legal statutory citation by the ofr
3307,legal statutory citation by the ofr
3308,
3309,5
3310,obligations established by agreement express or implied between private parties
3311,statutory authorization
3312,their own constitution
3313,law
3314,state
3315,case
3316,american courts
3317,
3318,legal statutory citation by the ofr
3319,
3320,
3321,
3322,post
3323,
3324,federal level
3325,united states constitution the foundation of the federal government of the united states
3326,field
3327,american law institute
3328,
3329,1910
3330,
3331,jury
3332,
3333,especially international treaties
3334,
3335,
3336,united states constitution the foundation of the federal government of the united states
3337,
3338,their own state constitutions state governments and state courts
3339,
3340,most felony convictions
3341,1910
3342,
3343,
3344,
3345,united
3346,the difficult question
3347,revolution
3348,tort
3349,certain limited purposes like regulating interstate commerce
3350,
3351,unconstitutional statute
3352,their citizens
3353,power to create regulations which are published in the federal register and codified into the code of federal regulations
3354,given state
3355,large present
3356,employment
3357,united states constitution the foundation of the federal government of the united states
3358,reception statutes which generally state that the common law of england particularly judge - made law is the law of the state to the extent that it is not repugnant to domestic law or indigenous conditions
3359,
3360,1964
3361,felonies and misdemeanors minor crimes
3362,
3363,wrongs which humans can inflict upon each other
3364,united states constitution the foundation of the federal government of the united states
3365,
3366,united states
3367,prior cases
3368,
3369,
3370,1810
3371,
3372,legal statutory citation by the ofr
3373,
3374,bound volumes called the united states statutes at large
3375,
3376,judiciary acts
3377,their own state constitutions state governments and state courts
3378,
3379,
3380,federal constitution
3381,
3382,
3383,executive branch that promulgates state regulations pursuant to statutory authorization and a judicial branch that applies interprets and occasionally overturns both state statutes and regulations as well as local ordinances
3384,heavy reliance on live testimony obtained at deposition or elicited in front of a jury and aggressive pretrial law and motion practice designed to result in a pretrial disposition that is summary judgment or a settlement
3385,state regulations
3386,stare decisis
3387,fines and sometimes the loss of one 's driver 's license
3388,
3389,
3390,1810
3391,2007
3392,
3393,regulations
3394,
3395,
3396,ukraine
3397,latin
3398,germany
3399,political basis
3400,sardinia
3401,italian unification
3402,italian nationalism
3403,
3404,particular ethnic group
3405,northern germany
3406,
3407,joseph wright
3408,
3409,25
3410,default
3411,latin
3412,dialects
3413,
3414,
3415,5
3416,latent
3417,north african languages
3418,ion bărbuţă
3419,order to better create an italian national identity
3420,heinz kloss
3421,
3422,
3423,the german empire
3424,french
3425,a
3426,latin
3427,latin script
3428,latin
3429,northern
3430,default
3431,latin
3432,greek word διάλεκτος
3433,
3434,
3435,
3436,languoid which does not distinguish between dialects languages and groups of languages whether genealogically related or not
3437,
3438,puppet
3439,grammar and pronunciation phonology
3440,languoid which does not distinguish between dialects languages and groups of languages whether genealogically related or not
3441,italo
3442,
3443,the dialect test
3444,its vocabulary grammar and pronunciation phonology including prosody
3445,complete vocabulary grammar and syntax
3446,german dialectology
3447,
3448,strong tendencies towards an ausbau language
3449,florentine - tuscan italian throughout italy and among the educated and powerful
3450,
3451,sardinia
3452,russian empire
3453,
3454,various foods
3455,
3456,central
3457,italy
3458,two distinct ways to refer to two different types of linguistic phenomena
3459,statement
3460,northern
3461,community
3462,
3463,cities
3464,
3465,latin
3466,1967
3467,various foods
3468,italy
3469,
3470,mircea snegur
3471,american
3472,
3473,
3474,red stripes on holidays
3475,greek
3476,violet
3477,1921
3478,
3479,karl marx
3480,wall paintings
3481,
3482,
3483,
3484,communism
3485,signs
3486,fire
3487,
3488,1869
3489,murals
3490,triumph
3491,color
3492,1962
3493,beam
3494,naphtol and lithol
3495,in china red simplified chinese 红
3496,britain the colors of the french tricolore
3497,
3498,
3499,spain
3500,blasphemy
3501,1790
3502,bride at a wedding
3503,1523
3504,each execution
3505,ryb
3506,1791
3507,visible light
3508,alizarin
3509,red abstract shapes
3510,harvard university
3511,
3512,8th century bc
3513,degree
3514,
3515,serious infraction
3516,attention
3517,tang and song
3518,
3519,communist
3520,manufacturers
3521,1870
3522,
3523,aztec empire
3524,
3525,
3526,world
3527,1962
3528,
3529,
3530,all valentine 's day items
3531,rgb
3532,1870
3533,c
3534,
3535,
3536,
3537,your television
3538,competitors wearing red protective gear over blue
3539,red paint
3540,
3541,1869
3542,
3543,renaissance
3544,blasphemy
3545,1949
3546,
3547,white light
3548,navy
3549,joy
3550,minerals
3551,
3552,visible light
3553,purple clothes
3554,prosperity
3555,red stripes on holidays
3556,death
3557,
3558,french
3559,1962
3560,255
3561,his open coffin
3562,colors
3563,
3564,ryb
3565,south america
3566,iron
3567,
3568,christmas
3569,rubia
3570,hammer
3571,
3572,your television
3573,
3574,red shawl
3575,kermes vermilio or blood of saint john
3576,
3577,gum
3578,very fine crimson
3579,most common colors used on national flags
3580,red stripes on holidays
3581,
3582,rouget de lisle
